id,ownerUsername,timestamp,locationName,caption,type,likesCount,commentsCount,videoViewCount,videoPlayCount,videoDuration,videoUrl,musicInfo/artist_name,musicInfo/audio_id,musicInfo/should_mute_audio,musicInfo/should_mute_audio_reason,musicInfo/song_name,musicInfo/uses_original_audio,isSponsored,isPinned,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,user_followersCount
3264161048216964367,user5,2023-12-23T13:32:21.000Z,Malta,"With the year nearing end, I thought I’d compile some of my most fav outfits from 2023 - all including thrifted bits and some are fully thrifted🥹💫🫶🏼 

Loving seeing my style evolve, last Winter I felt like I properly learned how to layer and look stylish still, and this winter I’m all for self-expression & pushing myself out of my comfort zone more than ever (& falling in love with black🤠 haha) 

which outfit is your fav? 1,2,3,4,5,6,7,8,9 or 10?💫🤎

#thriftedstyles #2023fashion #styleinsporation #pinterestgirls",Sidecar,256,12,,,,,,,,,,,False,,thriftedstyles,2023fashion,styleinsporation,pinterestgirls,,,,,,,,,,,,,,9344
3385301438277323492,user1,2024-06-07T16:56:41.000Z,Germany,"Have u ever seen SpongeBob SquarePants in 4D bc I have 

.
.
.
.
.
.
.
.

Summer outfit, spring outfit, euro summer outfit, thrifted fashion, vintage clothing. #eurosummerfits #streetstyle #thriftedootd #vintageclothing #graphict #europeanstyle #summeroutfit #springoutfit #outfitinspiration #outfitinspo",Sidecar,-1,150,,,,,,,,,,,False,,eurosummerfits,streetstyle,thriftedootd,vintageclothing,graphict,europeanstyle,summeroutfit,springoutfit,outfitinspiration,outfitinspo,,,,,,,,2017
3378856081964193898,user1,2024-05-29T19:30:54.000Z,Nova Scotia,"🌈⛱️🍭

.
.
.
.
.
.
.
.

Spring fashion, summer outfits, tube top, sport shorts, long shorts outfit, kitten heels, how to style vintage clothes. #sportshorts #tubetop #kittenheels #pinterestoutfit #pinterestaesthetic #pinterestsummer #summerstyle #springoutfit #streetstyle #vintageclothing #thriftedoutfit #outfitinspiration #outfitinspo #contentcreator",Sidecar,-1,132,,,,,,,,,,,False,,sportshorts,tubetop,kittenheels,pinterestoutfit,pinterestaesthetic,pinterestsummer,summerstyle,springoutfit,streetstyle,vintageclothing,thriftedoutfit,outfitinspiration,outfitinspo,contentcreator,,,,2017
3390254933103255354,user1,2024-06-14T13:07:30.000Z,Germany,"😙🫱 

.
.
.
.
.
.
.
.

Outfit inspo, European summer outfits, street style, vintage skirt, graphic t, Mary Jane shoes, flats and socks, vintage glasses. #howtostyle #eurofashion #springoutfit #streetstyle #vintageclothing #thriftedoutfit #pinteresteurope #vintageskirt #graphictee #maryjaneflats #vintageeyeglasses #socksandflats #instyle #outfitinspiration #outfitinspo #pinterestaesthetic #europeaninfluencer",Video,-1,134,298.0,1256.0,8.0,https://scontent-jnb2-1.cdninstagram.com/o1/v/t16/f2/m82/AQNHSWySVnpZbhhFG_kLViqb6Z1DILmqKukbnbPoc_qL1w7MDe76nCPAnta6WnQ68oH0ZTjfQJ8WBo-hbexX4OyX6oUdV679ZY98IqE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=778570921118291_635978344&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84NzQ3MjQyNkFEMjkwODlERTU1NjI1QzE3QjZDNTc4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHQW11eHFjT0U3LXdvSUZBQ2UxR0RYOG5HRlJicV9FQUFBRhUCAsgBACgAGAAbABUAACbqyZ2Ev%2FPHPxUCKAJDMywXQCAAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0234aa2f2d&ccb=9-4&oh=00_AYBXxdAZR7kPFGcsyx6mhoauP1FWPjNgulxhAsGVu-Oxuw&oe=67671387&_nc_sid=10d13b,,,,,,,False,,howtostyle,eurofashion,springoutfit,streetstyle,vintageclothing,thriftedoutfit,pinteresteurope,vintageskirt,graphictee,maryjaneflats,vintageeyeglasses,socksandflats,instyle,outfitinspiration,outfitinspo,pinterestaesthetic,europeaninfluencer,2017
3278019331511885518,user5,2024-01-11T16:45:26.000Z,Malta,"How thrifting changed (or shaped) my life; a timeline🧚🏼

From being 5 years old, sorting through piles of clothes on a mat on the floor at the carboot sale in Marsascala and going home to give my mum a well-deserved try-on thrift haul in the kitchen of everything I would have managed to find🤣 

To spending all my free time in between lessons at Junior College at Happy Paws charity shop where I would promise myself I’m not buying anything day in day out & would go home with bags of clothes.. day in day out🤓 miskina l-mummy

To deciding to share my first thrift haul on youtube that basically made me stick out like a sore thumb from most my age at that time because I wore ‘used’ clothes.. but also started my journey as a content creator🙈

To asking mum to teach me to sew as Covid struck - which led to me starting Thrifted District Vintage in 2020, where I reworked headbands, scrunchies and bags for breakfast, lunch and dinner 🍽️ 

To renting my first office in Zurrieq & taking Thrifted District full-time, ending up deciding I need to go back to teaching and putting TDV aside, and spent my Saturdays running around charity shops & thrift store around Malta & compiling a thrift-map for anyone wanting to give thrifting a try🥹💘

To flying out to Cagliari with TDM Malta to give a sustainable fashion workshop with Zoe & a few weeks later to London with @greenie.mt on my first content trip where we went around charity/thrift shops & shot content🥹🫶🏼✨

To coming back to my job as a Teacher, and starting to work on reworks with Chris for @thrift__mt and a few weeks later deciding I was done pouring my energy in a job that wasn’t giving me the same energy back & quitting my job as a teacher🙈 & a few weeks later, went from re-working to co-owning @thrift__mt & now - here we are.

All the while, I was obviously styling my thrift finds 24/7🥹

Sometimes I wonder whether my purpose has anything to do with thrifting or whether thrifting is just a key that will lead me to my true purpose. All I know is that what made me ‘weird’ growing up, slowly became my whole life🤎🥹 

So, please embrace what makes you ‘weird’, it might just change your life.",Video,-1,4,1065.0,4749.0,10.566,https://instagram.fjpa13-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQM_Pze5XZlfdFHICDazxJpbFk6afIdRT5gB7MpQGWoCMC8VtOWl6qIKIPIK2TQcaUWKGFF71jjJaMKC0xXU1yf7WgcfaqMV3a2CJXQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1685619315280670_3909724905&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84QTQyQTVBQzU3OEU3MDhDOTM3MkU3QThCM0JERUFBOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKaUQ0Umh2NWYtUGhpVUZBTkZObFBzTC1MNElicV9FQUFBRhUCAsgBACgAGAAbABUAACaKj6Xu2PCIQBUCKAJDMywXQCUhysCDEm8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=368afc8ba6&ccb=9-4&oh=00_AYBWoEWuYgMwYfDm4Q3PLNT6n0OegM8-I__D6bmMJx9RIA&oe=67670487&_nc_sid=10d13b,aadavedenoja,1444945652710331.0,False,,Original audio,True,False,,,,,,,,,,,,,,,,,,,9344
3262062606527031495,user5,2023-12-20T16:08:57.000Z,Malta,"Almost forgot about this🤧💫 So, whilst the weather is still as uncertain as it gets & it’s still windy, then hot, then rainy, then sunny all in a matter of minutes, here are 4 outfit ideas based on how I would style vintage Levi’s (all from our shop @thrift__mt ) opting for a more overall over-sized look💫✨ Been loving the big pants, little top or little pants, big top combination🥹🫶🏼💘 Which outfit would you see yourself wearing?🤓✨

#transitionaloutfit #layeringstyle #levis501second #oversizedstyle",Video,137,10,1851.0,6447.0,14.724,https://instagram.fdad1-1.fna.fbcdn.net/o1/v/t16/f2/m82/AQMCN52oOr6B6GmNvP_fiZuNb4TbNovklvkNxZIs3ieACql-Q8teAF-1efZ3O-FZnwr3VVMmf4Sd_DGRKxMtuG1jCz5CVihLgFb-N3Q.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=271193108944223_334912020&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81MzRFMDQ5MDE0RjM5NDg3OUIzQjM0QkI4RTMxMUJBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPcHZqQmhJNnp6NVBGOEdBUHlucUxrMWNIWVNicV9FQUFBRhUCAsgBACgAGAAbABUAACa6so37rbmSQBUCKAJDMywXQC1ysCDEm6YYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=214708b61e&ccb=9-4&oh=00_AYAc6oDQ8CZ6YJuLfEJ5m3_qOqo1uzuQ4g-hz3r46N4pkA&oe=6766EF35&_nc_sid=10d13b,2Pac,419971000000000.0,False,,"All About U (ft. Nate Dogg, Snoop Dogg, Fatal, Yani Hadati)",False,False,,transitionaloutfit,layeringstyle,levis501second,oversizedstyle,,,,,,,,,,,,,,9344
3260567752605392054,user5,2023-12-18T14:33:07.000Z,,"The Monday after🩰 This week’s mission: do not get sick🤠🫠😂 Also.. my fav pair of tailored pants that I down-sized last Winter has made it’s way out again (first of many🥹🫶🏼💅🏼) & also the jumper🙈 Loving the comfy vibe though, winter has my heart fashion-wise💫

#knitfashion #greyoutfit #minimalfashionstyle #thriftedlooks",Sidecar,234,8,,,,,,,,,,,False,,knitfashion,greyoutfit,minimalfashionstyle,thriftedlooks,,,,,,,,,,,,,,9344
3375040783655367353,user1,2024-05-24T13:10:35.000Z,,"can u come get me mom I’m scared 

.
.
.
.
.
.
.
.

Summer outfit, spring fashion, tube top, long sports shorts, kitten heels, Pinterest aesthetic, photo inspo. #outfitinspiration #outfitinspo #springoutfit #summeroutfit #tubetoplook #sportsshorts #kittenheels #howtostyle #thriftedoutfit #vintagestyling #pinterestaesthetic #contentcreator #streetstyle",Sidecar,-1,161,,,,,,,,,,,False,,outfitinspiration,outfitinspo,springoutfit,summeroutfit,tubetoplook,sportsshorts,kittenheels,howtostyle,thriftedoutfit,vintagestyling,pinterestaesthetic,contentcreator,streetstyle,,,,,2017
3257016868596350342,user5,2023-12-13T16:58:08.000Z,"Valletta, Malta","Today’s little stroll in my newly thrifted black shirt from the men’s section & the skirt I thrifted & altered, hoodie I thrifted last year & the bag!!!✨🫶🏼💘 Outfit costs less than what I spent at Manouche🤣

#blackoutfit⚫️ #bobhaircuts #layeringseason #winteroutfitinspo",Sidecar,203,21,,,,,,,,,,,False,,blackoutfit⚫️,bobhaircuts,layeringseason,winteroutfitinspo,,,,,,,,,,,,,,9344
3353405465580276614,user1,2024-04-24T17:01:18.000Z,"Vancouver, British Columbia","🍎

.
.
.
.
.
.
.
.

My spring outfit #springootd #maryjaneshoes #flatsandsocks #flatsstyled #longskirt #thriftedoutfit #vintagestyle #outfitinspiration #outfitinspo #springoutfitinspo #elegantchic #streetstyle #howtostyle #stylewithme #pinterestspring #vancouverinfluencer #vancouverootd",Video,-1,169,242.0,1076.0,8.366,https://scontent-waw2-2.cdninstagram.com/o1/v/t16/f2/m82/AQM8y7Y_7yAWaAvPCphxspCwR2QS3YOBDmfXJOB5BSmE6YKfDOCzjYIkPMGO1ryemcd0kAxY9HRXpcovVu8kfmiD4ugVGlFte0IgA_U.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=909115520971918_2137606100&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82NDRGRjIzQUNGNjQxRUVGODFGQTE2NEFDNjgzMzc5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCS0RRaG85bjVvUTc1RUJBT1BmajdIOFlldzVicV9FQUFBRhUCAsgBACgAGAAbABUAACbCkZLU%2B9r7PxUCKAJDMywXQCC7ZFocrAgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=38671599cc&ccb=9-4&oh=00_AYApaybxf7nyfcOO3lViqc11Y39D0hhrO713kTuoX8PLgQ&oe=67670DCE&_nc_sid=10d13b,The Little Dippers,276037000000000.0,False,,Forever,False,False,,springootd,maryjaneshoes,flatsandsocks,flatsstyled,longskirt,thriftedoutfit,vintagestyle,outfitinspiration,outfitinspo,springoutfitinspo,elegantchic,streetstyle,howtostyle,stylewithme,pinterestspring,vancouverinfluencer,vancouverootd,2017
3370674847837126036,user1,2024-05-18T12:36:15.000Z,"Vancouver, British Columbia","sublime! 

.
.
.
.
.
.
.
.

Spring outfit inspo, city wear, street style, layered outfit, thrifted style. #springoutfit #streetstyle #citywear #thriftedstyle #layeredoutfit #socksandflats #howtostyle #vintageclothing #vancouverootd",Sidecar,-1,145,,,,,,,,,,,False,,springoutfit,streetstyle,citywear,thriftedstyle,layeredoutfit,socksandflats,howtostyle,vintageclothing,vancouverootd,,,,,,,,,2017
3338889941859314423,user1,2024-04-04T16:05:19.000Z,"Vancouver, British Columbia","like for a tbh 

.
.
.

Haha JK 

.
.
.
.
.
.

Spring outfit, spring style, thrifted outfit, baggy linen pants, green linen pants, striped tshirt, vintage glasses, hair clip, Pinterest outfit aesthetic, street style. #springoutfit #vintagestyle #thriftedfashion #vintageglasses #outfitinspo #outfitinspiration #streetstyle #springaesthetic #pinterestoutfits #howtostyle #howtostylethrifted #vancouverootd #contentcreator #microinfluncer",Sidecar,-1,154,,,,,,,,,,,False,,springoutfit,vintagestyle,thriftedfashion,vintageglasses,outfitinspo,outfitinspiration,streetstyle,springaesthetic,pinterestoutfits,howtostyle,howtostylethrifted,vancouverootd,contentcreator,microinfluncer,,,,2017
3348298935801549068,user1,2024-04-17T15:39:19.000Z,"Vancouver, British Columbia","🩳

.
.
.
.
.
.
.
.

Chilly spring day outfit, spring style, thrifted long shorts, capri shorts, all grey outfit, sporty style, sambas outfit, layered outfit, thrifted vintage style, how to style thrifted clothing. #springootd #thriftedstyle #longshorts #caprishorts #sportystyle #pinterestspring #vancouverootd #howtostyle #streetstyle #outfitinspiration #outfitinspo #vintageclothing",Sidecar,-1,131,,,,,,,,,,,False,,springootd,thriftedstyle,longshorts,caprishorts,sportystyle,pinterestspring,vancouverootd,howtostyle,streetstyle,outfitinspiration,outfitinspo,vintageclothing,,,,,,2017
3253225488606363744,user5,2023-12-08T11:25:20.000Z,"Prague, Czech Republic","10 attachments🧷 Prague (a time that feels like forever ago🫠..) but these photos never made it to my feed & I was so happy about my all-thrifted outfits I feel it’s such a pity to not share them so here are 3 of them!🥹🫶🏼✨ It’s crazy how many thrifting spots I came across in Prague - there they’re actually more frequently referred to as second-hand shops! If you’re going, I would really suggest you visit the ones called ‘Textile House’ as the selection in them was beyond me & I had come across 3 througout the whole holiday!🥹💫✨

#praguestreets #praguefashion #pinterestgirls #secondhandfashionista",Sidecar,256,14,,,,,,,,,,,False,,praguestreets,praguefashion,pinterestgirls,secondhandfashionista,,,,,,,,,,,,,,9344
3357016997168627840,user1,2024-04-29T16:20:32.000Z,"Paris, France","found this pic <3 

.
.
.
.
.
.
.
.

Spring outfit inspo #parisianspringoutfit #europeanstyle #eurospringstyle #outfitsinparis #summerdresslook #thriftedstyle #vintageoutfit #streetstyle #parisootd #howtostyle #pinterestgirl #dressoutfit #outfitinspo",Image,-1,177,,,,,,,,,,,False,,parisianspringoutfit,europeanstyle,eurospringstyle,outfitsinparis,summerdresslook,thriftedstyle,vintageoutfit,streetstyle,parisootd,howtostyle,pinterestgirl,dressoutfit,outfitinspo,,,,,2017
3326556721641649991,user4,2024-03-18T15:41:25.000Z,Malta,"the week of the start of spring is here 🪐 so you’ll find me getting out my swimsuits this week 😂🌊 what are you most excited for? 👀 
-
sidenote: how cute is this crochet coverup I recently thrifted from @_thrift_in_the_city_ ? 🥹🥲 the perfect buffer piece!! 🐙
-
#springcolors #cowgirlstyle #beach #malta #thriftmalta",Sidecar,392,15,,,,,,,,,,,False,,springcolors,cowgirlstyle,beach,malta,thriftmalta,,,,,,,,,,,,,17648
3324458813509190569,user4,2024-03-15T18:15:43.000Z,Malta,"My coats & jackets collections just got 3 additions 🍼 & of course, they are all thrifted 🫶 
-
-
-
#thriftmalta #thriftvalletta #thriftedoutfit #thriftedcoat #vintagefashion #videogame #malta",Video,-1,10,2438.0,12008.0,9.689,https://scontent-lhr8-1.cdninstagram.com/o1/v/t16/f2/m82/AQPTPCmgKVW7zsUAPsFvVBsmfK7Fc38PdR5wEOArlBxNvPTXpDU_wdejpPrhddDkXrgp3S7ENwdA0X5wEJCoRQP2BajCxBN2W0M7pPM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=719326333708929_327325116&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DRDRFNUY1QzI3MTQ3MEM0MEJERjk0MkYzMTA5REU5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMdE56aG1Pd1BNd3RQb0RBRmRLM1d0S2c0aFFicV9FQUFBRhUCAsgBACgAGAAbABUAACbck8%2FAnaCIQRUCKAJDMywXQCNgxJul41QYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=d19cdff52c&ccb=9-4&oh=00_AYCAtWFqKlVUCwQ-5A9voH8eqMV2eQOND4uNNgKK0Wrl7w&oe=676713E9&_nc_sid=10d13b,21 Savage,334109000000000.0,False,,redrum,False,False,,thriftmalta,thriftvalletta,thriftedoutfit,thriftedcoat,vintagefashion,videogame,malta,,,,,,,,,,,17648
3321538507875858873,user4,2024-03-11T17:31:07.000Z,Malta,"spring is coming 🩷💚
-
-
coat - @_thrift_in_the_city_ 
pantsuit - @___doublem__ 
nails - @nailedit_byb 
-
-
#springcolours #greenandpink #pinkworld #thriftmalta #thriftstyle #colorfulworld #malta 🩶",Sidecar,-1,20,,,,,,,,,,,False,,springcolours,greenandpink,pinkworld,thriftmalta,thriftstyle,colorfulworld,malta,,,,,,,,,,,17648
3335825223342623700,user4,2024-03-31T10:38:43.000Z,"Valletta, Malta","Yesterday’s @_thrift_in_the_city_ one year anniversary party looks, right before the party took off 🍾🪩
•
Make-Up: @liams_makeup.artistry @x_x_liam_x_x 
Hair: @wadgestudio 
Re-Worked vintage blazers: @___doublem__ 
Video: @luke_official22 
-
-
#partylooks #oneyearbusiness #pinkworld #malta #thriftmalta #thriftvalletta #valletta",Video,-1,13,4446.0,15798.0,14.259,https://scontent-sof1-1.cdninstagram.com/o1/v/t16/f2/m82/AQOfGfFORRBR2SM7V2-DlATmY3cxL4nYqFn3eRY0m8zK3t6p2PwR19u72DZlRQdPif44o9U1M2S6UIQ2BeNr_H46jBt5JLg_FiwIu-I.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=403076192458233_4293485043&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MTRGNzU0RkZFQjE5RjIxMzk1QUU1QUI0RTY0Rjc4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJNWozaG5nazZ4cmttOEdBTk92TXFkT1ZiWndicV9FQUFBRhUCAsgBACgAGAAbABUAACbK08L%2B8pitQBUCKAJDMywXQCyEm6XjU%2FgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=49cda55059&ccb=9-4&oh=00_AYCfvWWNZc3JoqhOqjvNardR58lU8Es8Up8i8qsxB29Xxg&oe=67671967&_nc_sid=10d13b,scsyndicate,978177000000000.0,False,,Original audio,True,False,,partylooks,oneyearbusiness,pinkworld,malta,thriftmalta,thriftvalletta,valletta,,,,,,,,,,,17648
3325732768966680502,user4,2024-03-17T12:25:37.000Z,"Birgu, Malta","Mornings at the birgu carboot sale 🫧 Malta’s biggest flea market takes place every Sunday (excluding Easter etc) & public holidays 🫶 Here, you can find a mixture of clothing, antiques, homeware, toys and, honestly, anything you could think of 😂🩷! Prices here are super cheap & the earliest you attend, the more items you’re likely to find (don’t forget to take cash with you - no cards are accepted!). Vendors are there as early as 5:30am and they start setting off around 11:30am/noon ✨ have you ever been? (Haul coming soon! 🥹) save for your next thriftventure! ✨
-
-
-
-
#thriftmalta #birgucarbootsale #birgumalta #maltathrift #carbootsale",Video,-1,0,3864.0,17871.0,6.827,https://instagram.fkhh1-2.fna.fbcdn.net/o1/v/t16/f2/m82/AQNO9iYDRWZ3sn1bgeSj6J5rUa7zVCO9Ih_d4tlHintxV5a45UGgDPlPLYopPc83m9TPRFKv2oDgnvPm4trKFeJmGVHyRzjQnt8TxJ4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=7177173862405088_3634254233&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GRjQ0N0VEMkQ0Rjg2RkIwNzc1NkYyMzQ4NUE3RDA5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLWUEyeG5BV3p0bGNWd0ZBSFViSmsyWkVRZzlicV9FQUFBRhUCAsgBACgAGAAbABUAACaKzsXJpIrqQBUCKAJDMywXQBtO2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=c0079ce37b&ccb=9-4&oh=00_AYDX5_2k61UqeyVlPxsuqTVfbBIgoB__yAcPg5bVHw3dUQ&oe=67671CEC&_nc_sid=10d13b,Coco & Clair Clair,975458000000000.0,False,,Crushcrushcrush (feat. Paul Maxwell),False,False,,thriftmalta,birgucarbootsale,birgumalta,maltathrift,carbootsale,,,,,,,,,,,,,17648
3325144943938336918,user4,2024-03-16T16:56:28.000Z,Malta,"Wishing it was race weekend 🏎️🥲
-
-
-
#ferrariinspo #australiangp #f1 #scuderiaferrari #malta #thriftmalta #valletta",Sidecar,-1,31,,,,,,,,,,,False,,ferrariinspo,australiangp,f1,scuderiaferrari,malta,thriftmalta,valletta,,,,,,,,,,,17648
3247451342643652878,user5,2023-11-30T12:14:00.000Z,Malta,"I gave myself one challenge: Build an outfit around big work shorts & make them girly💅🏼 My explore page has been full of girls styling & looking amazing in men’s work shorts & our rack of @dickies shorts at the shop was just giving me the side eye… so I thought I’d give myself a little styling challenge & I honestly love the way it turned out🤓💘💫 I actually thrifted the black top a few weeks back as it gave me major y2k vibes & I am absolutely loving it🤓💫💅🏼 what do you think?🫣

#dickiesstyle #pinterestgirls #autumnstyles #fashionstylekorea",Video,169,23,2303.0,9030.0,6.233,https://scontent-fra3-1.cdninstagram.com/o1/v/t16/f2/m82/AQMDTd2LHcLYTIif_20JSXER6cAQPr2brpnxl-6dbBugKlUJOTSxY9Wrb458b7CRzfb3U7dw4xcXPAhZ8QFDXfgWhj0OKicfOBxzQbM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1011491103266277_681202277&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9EQTQzQ0UyNzAwMzRCOTRDOTJGMkIwQ0RDQjM2OUU5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOYnNFeGlDOEZoeENSb0VBQjlCakREYVdaVXhicV9FQUFBRhUCAsgBACgAGAAbABUAACa2tczP887GPxUCKAJDMywXQBjul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=e07eaac88d&ccb=9-4&oh=00_AYAwmUgyEAx4KAVcXM2c_7mAU0pno2pkjuioJZv-olkGZA&oe=6766F708&_nc_sid=10d13b,Project Pat,1300296046767599.0,False,,Take Da Charge,False,False,,dickiesstyle,pinterestgirls,autumnstyles,fashionstylekorea,,,,,,,,,,,,,,9344
3313582602495160757,user4,2024-02-29T18:04:27.000Z,Malta,"Thrifting new items always makes me excited to run home & style them 🖤 
-
-
-
#malta #thriftmalta #thriftstyle #redtights #denimshorts #gunsnrosesforever #secondhandstyle 🧿",Video,-1,10,3753.0,12123.0,9.266,https://instagram.ffjr1-3.fna.fbcdn.net/o1/v/t16/f2/m82/AQO7B3YXCnUMUuvvlEYHH0RlSUJ8DRQFGa0L-8C-MAnRcOkh66oIBplmxRycqCywryk1ZjmxYtXH5BRWOTzFrmGrQQPrmiLnKMF5StQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1080547252994984_2586809683&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CMzRGRThBRkJENkFEMTREM0E2MTZCOUUxNDFEMjlBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHWmtveG5xUENmWl9wWUNBT0pubXFDZHlGMHdicV9FQUFBRhUCAsgBACgAGAAbABUAACbCssLG8IWVQBUCKAJDMywXQCKIMSbpeNUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=285fab942d&ccb=9-4&oh=00_AYAFAvWQWxy7yfPRNwYf6a7L-yamlWWVErAFOX6y_7Ny-A&oe=67670117&_nc_sid=10d13b,garbo.zhu,1076922043515645.0,False,,Original audio,True,False,,malta,thriftmalta,thriftstyle,redtights,denimshorts,gunsnrosesforever,secondhandstyle,,,,,,,,,,,17648
